Method,R_e,A@e,RA@e,Run,max info loss,gini,p value
SPH+CPI,7,0.43333333333333335,3.4615384615384617,1,0.15,0.2,0.8
SPH+CPI,8,0.4866666666666667,3.958904109589041,1,0.15,0.2,0.8
SPH+CPI,9,0.5166666666666667,4.251612903225807,1,0.15,0.2,0.8
SPH+CPI,10,0.54,4.5,1,0.15,0.2,0.8
SPH+CPI,1,0.11,1.0,1,0.15,0.2,0.85
SPH+CPI,2,0.16333333333333333,1.3265306122448979,1,0.15,0.2,0.85
SPH+CPI,3,0.21333333333333335,1.71875,1,0.15,0.2,0.85
SPH+CPI,4,0.2833333333333333,2.2823529411764705,1,0.15,0.2,0.85
SPH+CPI,5,0.3333333333333333,2.69,1,0.15,0.2,0.85
SPH+CPI,6,0.38333333333333336,3.121739130434783,1,0.15,0.2,0.85
SPH+CPI,7,0.43666666666666665,3.595419847328244,1,0.15,0.2,0.85
SPH+CPI,8,0.48333333333333334,4.020689655172414,1,0.15,0.2,0.85
SPH+CPI,9,0.5166666666666667,4.341935483870968,1,0.15,0.2,0.85
SPH+CPI,10,0.5466666666666666,4.652439024390244,1,0.15,0.2,0.85
SPH+CPI,1,0.10666666666666667,1.0,1,0.15,0.2,0.9
SPH+CPI,2,0.15666666666666668,1.3191489361702127,1,0.15,0.2,0.9
SPH+CPI,3,0.20666666666666667,1.7258064516129032,1,0.15,0.2,0.9
SPH+CPI,4,0.27666666666666667,2.3012048192771086,1,0.15,0.2,0.9
SPH+CPI,5,0.32666666666666666,2.7142857142857144,1,0.15,0.2,0.9
SPH+CPI,6,0.38,3.175438596491228,1,0.15,0.2,0.9
SPH+CPI,7,0.44,3.696969696969697,1,0.15,0.2,0.9
SPH+CPI,8,0.49333333333333335,4.162162162162162,1,0.15,0.2,0.9
SPH+CPI,9,0.53,4.49685534591195,1,0.15,0.2,0.9
SPH+CPI,10,0.5533333333333333,4.728915662650603,1,0.15,0.2,0.9
SPH+CPI,1,0.11666666666666667,1.0,1,0.15,0.25,0.7
SPH+CPI,2,0.16666666666666666,1.3,1,0.15,0.25,0.7
SPH+CPI,3,0.22666666666666666,1.75,1,0.15,0.25,0.7
SPH+CPI,4,0.30333333333333334,2.318681318681319,1,0.15,0.25,0.7
SPH+CPI,5,0.36666666666666664,2.7818181818181817,1,0.15,0.25,0.7
SPH+CPI,6,0.41,3.1219512195121952,1,0.15,0.25,0.7
SPH+CPI,7,0.45,3.466666666666667,1,0.15,0.25,0.7
SPH+CPI,8,0.5033333333333333,3.947019867549669,1,0.15,0.25,0.7
SPH+CPI,9,0.5433333333333333,4.319018404907975,1,0.15,0.25,0.7
SPH+CPI,10,0.5633333333333334,4.520710059171598,1,0.15,0.25,0.7
SPH+CPI,1,0.12,1.0,1,0.15,0.25,0.75
SPH+CPI,2,0.17,1.2941176470588236,1,0.15,0.25,0.75
SPH+CPI,3,0.22666666666666666,1.7205882352941178,1,0.15,0.25,0.75
SPH+CPI,4,0.2966666666666667,2.258426966292135,1,0.15,0.25,0.75
SPH+CPI,5,0.36333333333333334,2.761467889908257,1,0.15,0.25,0.75
SPH+CPI,6,0.4033333333333333,3.0826446280991737,1,0.15,0.25,0.75
SPH+CPI,7,0.44333333333333336,3.43609022556391,1,0.15,0.25,0.75
SPH+CPI,8,0.5,3.953333333333333,1,0.15,0.25,0.75
SPH+CPI,9,0.5333333333333333,4.26875,1,0.15,0.25,0.75
SPH+CPI,10,0.5533333333333333,4.475903614457831,1,0.15,0.25,0.75
SPH+CPI,1,0.12,1.0,1,0.15,0.25,0.8
SPH+CPI,2,0.17,1.2941176470588236,1,0.15,0.25,0.8
SPH+CPI,3,0.22666666666666666,1.7205882352941178,1,0.15,0.25,0.8
SPH+CPI,4,0.2966666666666667,2.258426966292135,1,0.15,0.25,0.8
SPH+CPI,5,0.36333333333333334,2.761467889908257,1,0.15,0.25,0.8
SPH+CPI,6,0.4033333333333333,3.0826446280991737,1,0.15,0.25,0.8
SPH+CPI,7,0.44333333333333336,3.43609022556391,1,0.15,0.25,0.8
SPH+CPI,8,0.5,3.953333333333333,1,0.15,0.25,0.8
SPH+CPI,9,0.5333333333333333,4.26875,1,0.15,0.25,0.8
SPH+CPI,10,0.5533333333333333,4.475903614457831,1,0.15,0.25,0.8
SPH+CPI,1,0.11666666666666667,1.0,1,0.15,0.25,0.85
SPH+CPI,2,0.16666666666666666,1.3,1,0.15,0.25,0.85
SPH+CPI,3,0.22333333333333333,1.7313432835820894,1,0.15,0.25,0.85
SPH+CPI,4,0.29333333333333333,2.272727272727273,1,0.15,0.25,0.85
SPH+CPI,5,0.35333333333333333,2.7358490566037736,1,0.15,0.25,0.85
SPH+CPI,6,0.3933333333333333,3.0677966101694913,1,0.15,0.25,0.85
SPH+CPI,7,0.43666666666666665,3.4580152671755724,1,0.15,0.25,0.85
SPH+CPI,8,0.49333333333333335,3.97972972972973,1,0.15,0.25,0.85
SPH+CPI,9,0.5266666666666666,4.2974683544303796,1,0.15,0.25,0.85
SPH+CPI,10,0.55,4.539393939393939,1,0.15,0.25,0.85
SPH+CPI,1,0.11333333333333333,1.0,1,0.15,0.25,0.9
SPH+CPI,2,0.16,1.2916666666666667,1,0.15,0.25,0.9
SPH+CPI,3,0.21666666666666667,1.7384615384615385,1,0.15,0.25,0.9
SPH+CPI,4,0.2866666666666667,2.2906976744186047,1,0.15,0.25,0.9
SPH+CPI,5,0.3466666666666667,2.7596153846153846,1,0.15,0.25,0.9
SPH+CPI,6,0.39,3.1196581196581197,1,0.15,0.25,0.9
SPH+CPI,7,0.44,3.5606060606060606,1,0.15,0.25,0.9
SPH+CPI,8,0.5033333333333333,4.119205298013245,1,0.15,0.25,0.9
SPH+CPI,9,0.54,4.450617283950617,1,0.15,0.25,0.9
SPH+CPI,10,0.5566666666666666,4.616766467065868,1,0.15,0.25,0.9
SPH+CPI,1,0.11666666666666667,1.0,1,0.15,0.3,0.7
SPH+CPI,2,0.16666666666666666,1.3,1,0.15,0.3,0.7
SPH+CPI,3,0.22666666666666666,1.75,1,0.15,0.3,0.7
SPH+CPI,4,0.30333333333333334,2.318681318681319,1,0.15,0.3,0.7
SPH+CPI,5,0.37333333333333335,2.8214285714285716,1,0.15,0.3,0.7
SPH+CPI,6,0.41333333333333333,3.129032258064516,1,0.15,0.3,0.7
SPH+CPI,7,0.45666666666666667,3.4963503649635035,1,0.15,0.3,0.7
SPH+CPI,8,0.5133333333333333,3.9935064935064934,1,0.15,0.3,0.7
SPH+CPI,9,0.55,4.327272727272727,1,0.15,0.3,0.7
SPH+CPI,10,0.57,4.526315789473684,1,0.15,0.3,0.7
