Method,R_e,A@e,RA@e,Run,max info loss,gini,p value
SPH+CPI,2,0.5533333333333333,1.2289156626506024,1,0.15,0.25,0.8
SPH+CPI,3,0.6466666666666666,1.4845360824742269,1,0.15,0.25,0.8
SPH+CPI,4,0.6833333333333333,1.6195121951219513,1,0.15,0.25,0.8
SPH+CPI,5,0.7033333333333334,1.7156398104265402,1,0.15,0.25,0.8
SPH+CPI,6,0.73,1.8721461187214612,1,0.15,0.25,0.8
SPH+CPI,7,0.7566666666666667,2.052863436123348,1,0.15,0.25,0.8
SPH+CPI,8,0.7633333333333333,2.1048034934497815,1,0.15,0.25,0.8
SPH+CPI,9,0.7633333333333333,2.1048034934497815,1,0.15,0.25,0.8
SPH+CPI,10,0.7766666666666666,2.240343347639485,1,0.15,0.25,0.8
SPH+CPI,1,0.4066666666666667,1.0,1,0.15,0.25,0.85
SPH+CPI,2,0.56,1.2738095238095237,1,0.15,0.25,0.85
SPH+CPI,3,0.63,1.4656084656084656,1,0.15,0.25,0.85
SPH+CPI,4,0.6633333333333333,1.592964824120603,1,0.15,0.25,0.85
SPH+CPI,5,0.69,1.7246376811594204,1,0.15,0.25,0.85
SPH+CPI,6,0.7333333333333333,1.9772727272727273,1,0.15,0.25,0.85
SPH+CPI,7,0.75,2.088888888888889,1,0.15,0.25,0.85
SPH+CPI,8,0.76,2.1666666666666665,1,0.15,0.25,0.85
SPH+CPI,9,0.7633333333333333,2.1965065502183405,1,0.15,0.25,0.85
SPH+CPI,10,0.78,2.3632478632478633,1,0.15,0.25,0.85
SPH+CPI,1,0.37333333333333335,1.0,1,0.15,0.25,0.9
SPH+CPI,2,0.5233333333333333,1.286624203821656,1,0.15,0.25,0.9
SPH+CPI,3,0.61,1.530054644808743,1,0.15,0.25,0.9
SPH+CPI,4,0.6666666666666666,1.74,1,0.15,0.25,0.9
SPH+CPI,5,0.6933333333333334,1.8653846153846154,1,0.15,0.25,0.9
SPH+CPI,6,0.73,2.0730593607305936,1,0.15,0.25,0.9
SPH+CPI,7,0.7433333333333333,2.1614349775784754,1,0.15,0.25,0.9
SPH+CPI,8,0.7566666666666667,2.26431718061674,1,0.15,0.25,0.9
SPH+CPI,9,0.7666666666666667,2.3521739130434782,1,0.15,0.25,0.9
SPH+CPI,10,0.78,2.482905982905983,1,0.15,0.25,0.9
SPH+CPI,1,0.44,1.0,1,0.15,0.3,0.7
