group;accuracy;train count;test count;samples per class;n_classes;Method;imbalance;p;gini;Run;target;equal
mde-OM3-11;0,0;6;2;3,0;2,0;SPH+CPI;low;0,75;0,25;1;;
mde-OM3-12;0,16666666666666666;21;6;3,0;7,0;SPH+CPI;low;0,75;0,25;1;;
mde-OM3-13;0,35514018691588783;202;107;5,05;40,0;SPH+CPI;low;0,75;0,25;1;;
mde-OM3-4;0,05;41;20;1,9523809523809523;21,0;SPH+CPI;low;0,75;0,25;1;;
mde-OM3-5;0,14285714285714285;26;7;2,6;10,0;SPH+CPI;low;0,75;0,25;1;;
mde-OM3-6;0,3333333333333333;26;9;2,6;10,0;SPH+CPI;low;0,75;0,25;1;;
mde-OM3-7;0,6666666666666666;19;3;3,8;5,0;SPH+CPI;low;0,75;0,25;1;;
mde-OM3-8;0,0;15;1;5,0;3,0;SPH+CPI;low;0,75;0,25;1;;
mde-OM3-9;0,35714285714285715;28;14;2,8;10,0;SPH+CPI;low;0,75;0,25;1;;
hde-OM1-2;0,0;7;3;1,75;4,0;CPI;low;0,75;0,25;1;;
hde-OM1-3;0,0;29;8;2,9;10,0;CPI;low;0,75;0,25;1;;
hde-OM1-4;0,0;12;3;2,4;5,0;CPI;low;0,75;0,25;1;;
hde-OM1-5;0,0;14;8;2,8;5,0;CPI;low;0,75;0,25;1;;
hde-OM1-6;0,0;9;3;2,25;4,0;CPI;low;0,75;0,25;1;;
hde-OM2-1;0,0;39;13;1,95;20,0;CPI;low;0,75;0,25;1;;
hde-OM2-3;1,0;6;2;3,0;2,0;CPI;low;0,75;0,25;1;;
hde-OM2-5;0,3636363636363637;32;11;2,4615384615384617;13,0;CPI;low;0,75;0,25;1;;
hde-OM2-6;0,5;13;2;3,25;4,0;CPI;low;0,75;0,25;1;;
hde-OM3-1;0,5;7;2;2,333333333333333;3,0;CPI;low;0,75;0,25;1;;
hde-OM3-3;0,3333333333333333;30;12;2,727272727272727;11,0;CPI;low;0,75;0,25;1;;
mde-OM1-2;0,2857142857142857;18;7;2,25;8,0;CPI;low;0,75;0,25;1;;
mde-OM1-3;0,07407407407407407;54;27;2,7;20,0;CPI;low;0,75;0,25;1;;
mde-OM1-4;0,2777777777777778;47;18;3,1333333333333333;15,0;CPI;low;0,75;0,25;1;;
mde-OM1-5;0,0;3;1;1,0;3,0;CPI;low;0,75;0,25;1;;
mde-OM1-6;0,0;12;5;1,7142857142857142;7,0;CPI;low;0,75;0,25;1;;
mde-OM1-7;0,0;4;4;1,3333333333333333;3,0;CPI;low;0,75;0,25;1;;
mde-OM3-1;0,0;7;1;3,5;2,0;CPI;low;0,75;0,25;1;;
mde-OM3-10;1,0;11;1;1,2222222222222223;9,0;CPI;low;0,75;0,25;1;;
mde-OM3-11;0,5;6;2;3,0;2,0;CPI;low;0,75;0,25;1;;
mde-OM3-12;0,0;21;6;3,0;7,0;CPI;low;0,75;0,25;1;;
mde-OM3-13;0,2429906542056075;202;107;5,05;40,0;CPI;low;0,75;0,25;1;;
mde-OM3-4;0,1;41;20;1,9523809523809523;21,0;CPI;low;0,75;0,25;1;;
mde-OM3-5;0,2857142857142857;26;7;2,6;10,0;CPI;low;0,75;0,25;1;;
mde-OM3-6;0,3333333333333333;26;9;2,6;10,0;CPI;low;0,75;0,25;1;;
mde-OM3-7;0,3333333333333333;19;3;3,8;5,0;CPI;low;0,75;0,25;1;;
mde-OM3-8;0,0;15;1;5,0;3,0;CPI;low;0,75;0,25;1;;
mde-OM3-9;0,2857142857142857;28;14;2,8;10,0;CPI;low;0,75;0,25;1;;
hde-OM1-2;0,3333333333333333;7;3;1,75;4,0;SPH+CPI;low;0,7;0,25;1;;
hde-OM1-3;0,125;29;8;2,9;10,0;SPH+CPI;low;0,7;0,25;1;;
hde-OM1-4;0,0;12;3;2,4;5,0;SPH+CPI;low;0,7;0,25;1;;
hde-OM1-5;0,5;14;8;2,8;5,0;SPH+CPI;low;0,7;0,25;1;;
hde-OM1-6;0,3333333333333333;9;3;2,25;4,0;SPH+CPI;low;0,7;0,25;1;;
hde-OM2-1;0,07692307692307693;39;13;1,95;20,0;SPH+CPI;low;0,7;0,25;1;;
hde-OM2-3;0,5;6;2;3,0;2,0;SPH+CPI;low;0,7;0,25;1;;
hde-OM2-5;0,09090909090909093;32;11;2,4615384615384617;13,0;SPH+CPI;low;0,7;0,25;1;;
hde-OM2-6;0,0;13;2;3,25;4,0;SPH+CPI;low;0,7;0,25;1;;
hde-OM3-1;0,5;7;2;2,333333333333333;3,0;SPH+CPI;low;0,7;0,25;1;;
hde-OM3-3;0,25;30;12;2,727272727272727;11,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM1-2;0,14285714285714285;18;7;2,25;8,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM1-3;0,037037037037037035;54;27;2,7;20,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM1-4;0,3888888888888889;47;18;3,1333333333333333;15,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM1-5;0,0;3;1;1,0;3,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM1-6;0,0;12;5;1,7142857142857142;7,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM1-7;0,0;4;4;1,3333333333333333;3,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM3-1;0,0;7;1;3,5;2,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM3-10;0,0;11;1;1,2222222222222223;9,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM3-11;0,0;6;2;3,0;2,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM3-12;0,16666666666666666;21;6;3,0;7,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM3-13;0,35514018691588783;202;107;5,05;40,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM3-4;0,05;41;20;1,9523809523809523;21,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM3-5;0,14285714285714285;26;7;2,6;10,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM3-6;0,3333333333333333;26;9;2,6;10,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM3-7;0,6666666666666666;19;3;3,8;5,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM3-8;0,0;15;1;5,0;3,0;SPH+CPI;low;0,7;0,25;1;;
mde-OM3-9;0,35714285714285715;28;14;2,8;10,0;SPH+CPI;low;0,7;0,25;1;;
hde-OM1-2;0,0;7;3;1,75;4,0;CPI;low;0,7;0,25;1;;
hde-OM1-3;0,0;29;8;2,9;10,0;CPI;low;0,7;0,25;1;;
hde-OM1-4;0,0;12;3;2,4;5,0;CPI;low;0,7;0,25;1;;
hde-OM1-5;0,0;14;8;2,8;5,0;CPI;low;0,7;0,25;1;;
hde-OM1-6;0,0;9;3;2,25;4,0;CPI;low;0,7;0,25;1;;
hde-OM2-1;0,0;39;13;1,95;20,0;CPI;low;0,7;0,25;1;;
hde-OM2-3;1,0;6;2;3,0;2,0;CPI;low;0,7;0,25;1;;
hde-OM2-5;0,3636363636363637;32;11;2,4615384615384617;13,0;CPI;low;0,7;0,25;1;;
hde-OM2-6;0,5;13;2;3,25;4,0;CPI;low;0,7;0,25;1;;
hde-OM3-1;0,5;7;2;2,333333333333333;3,0;CPI;low;0,7;0,25;1;;
hde-OM3-3;0,3333333333333333;30;12;2,727272727272727;11,0;CPI;low;0,7;0,25;1;;
mde-OM1-2;0,2857142857142857;18;7;2,25;8,0;CPI;low;0,7;0,25;1;;
mde-OM1-3;0,07407407407407407;54;27;2,7;20,0;CPI;low;0,7;0,25;1;;
mde-OM1-4;0,2777777777777778;47;18;3,1333333333333333;15,0;CPI;low;0,7;0,25;1;;
mde-OM1-5;0,0;3;1;1,0;3,0;CPI;low;0,7;0,25;1;;
mde-OM1-6;0,0;12;5;1,7142857142857142;7,0;CPI;low;0,7;0,25;1;;
mde-OM1-7;0,0;4;4;1,3333333333333333;3,0;CPI;low;0,7;0,25;1;;
mde-OM3-1;0,0;7;1;3,5;2,0;CPI;low;0,7;0,25;1;;
mde-OM3-10;1,0;11;1;1,2222222222222223;9,0;CPI;low;0,7;0,25;1;;
mde-OM3-11;0,5;6;2;3,0;2,0;CPI;low;0,7;0,25;1;;
mde-OM3-12;0,0;21;6;3,0;7,0;CPI;low;0,7;0,25;1;;
mde-OM3-13;0,2429906542056075;202;107;5,05;40,0;CPI;low;0,7;0,25;1;;
mde-OM3-4;0,1;41;20;1,9523809523809523;21,0;CPI;low;0,7;0,25;1;;
mde-OM3-5;0,2857142857142857;26;7;2,6;10,0;CPI;low;0,7;0,25;1;;
mde-OM3-6;0,3333333333333333;26;9;2,6;10,0;CPI;low;0,7;0,25;1;;
mde-OM3-7;0,3333333333333333;19;3;3,8;5,0;CPI;low;0,7;0,25;1;;
mde-OM3-8;0,0;15;1;5,0;3,0;CPI;low;0,7;0,25;1;;
mde-OM3-9;0,2857142857142857;28;14;2,8;10,0;CPI;low;0,7;0,25;1;;
hde-OM1-2;;1;1;;;RF+B;low;-1,0;-1,0;1;1,0;0,0
hde-OM1-2;;2;1;;;RF+B;low;-1,0;-1,0;1;2,0;0,0
hde-OM1-2;;2;1;;;RF+B;low;-1,0;-1,0;1;4,0;0,0
hde-OM1-3;;2;1;;;RF+B;low;-1,0;-1,0;1;11,0;0,0
hde-OM1-3;;3;1;;;RF+B;low;-1,0;-1,0;1;10,0;0,0
hde-OM1-3;;2;1;;;RF+B;low;-1,0;-1,0;1;13,0;0,0
hde-OM1-3;;4;2;;;RF+B;low;-1,0;-1,0;1;6,0;0,5
hde-OM1-3;;2;1;;;RF+B;low;-1,0;-1,0;1;5,0;0,0
hde-OM1-3;;2;2;;;RF+B;low;-1,0;-1,0;1;9,0;0,0
hde-OM1-4;;2;1;;;RF+B;low;-1,0;-1,0;1;15,0;0,0
hde-OM1-4;;3;2;;;RF+B;low;-1,0;-1,0;1;16,0;0,0
hde-OM1-5;;1;1;;;RF+B;low;-1,0;-1,0;1;24,0;0,0
hde-OM1-5;;3;2;;;RF+B;low;-1,0;-1,0;1;20,0;0,0
hde-OM1-5;;5;2;;;RF+B;low;-1,0;-1,0;1;21,0;0,5
hde-OM1-5;;4;2;;;RF+B;low;-1,0;-1,0;1;22,0;1,0
hde-OM1-5;;1;1;;;RF+B;low;-1,0;-1,0;1;23,0;0,0
hde-OM1-6;;1;2;;;RF+B;low;-1,0;-1,0;1;28,0;0,0
hde-OM1-6;;6;1;;;RF+B;low;-1,0;-1,0;1;27,0;0,0
hde-OM2-1;;2;1;;;RF+B;low;-1,0;-1,0;1;5,0;0,0
hde-OM2-1;;5;1;;;RF+B;low;-1,0;-1,0;1;6,0;1,0
hde-OM2-1;;2;3;;;RF+B;low;-1,0;-1,0;1;7,0;0,0
hde-OM2-1;;2;2;;;RF+B;low;-1,0;-1,0;1;8,0;0,5
hde-OM2-1;;2;1;;;RF+B;low;-1,0;-1,0;1;10,0;0,0
hde-OM2-1;;2;1;;;RF+B;low;-1,0;-1,0;1;11,0;0,0
hde-OM2-1;;1;2;;;RF+B;low;-1,0;-1,0;1;12,0;0,0
hde-OM2-1;;2;1;;;RF+B;low;-1,0;-1,0;1;13,0;1,0
hde-OM2-1;;2;1;;;RF+B;low;-1,0;-1,0;1;15,0;0,0
hde-OM2-3;;4;1;;;RF+B;low;-1,0;-1,0;1;33,0;1,0
hde-OM2-3;;2;1;;;RF+B;low;-1,0;-1,0;1;34,0;0,0
hde-OM2-5;;1;1;;;RF+B;low;-1,0;-1,0;1;42,0;0,0
hde-OM2-5;;1;1;;;RF+B;low;-1,0;-1,0;1;38,0;0,0
hde-OM2-5;;3;1;;;RF+B;low;-1,0;-1,0;1;37,0;0,0
hde-OM2-5;;3;1;;;RF+B;low;-1,0;-1,0;1;36,0;0,0
hde-OM2-5;;3;2;;;RF+B;low;-1,0;-1,0;1;44,0;0,0
hde-OM2-5;;4;2;;;RF+B;low;-1,0;-1,0;1;34,0;0,5
hde-OM2-5;;4;1;;;RF+B;low;-1,0;-1,0;1;33,0;1,0
hde-OM2-5;;2;1;;;RF+B;low;-1,0;-1,0;1;32,0;0,0
hde-OM2-5;;4;1;;;RF+B;low;-1,0;-1,0;1;35,0;1,0
hde-OM2-6;;3;2;;;RF+B;low;-1,0;-1,0;1;48,0;0,0
hde-OM3-1;;5;2;;;RF+B;low;-1,0;-1,0;1;41,0;0,5
hde-OM3-3;;2;1;;;RF+B;low;-1,0;-1,0;1;52,0;0,0
hde-OM3-3;;2;1;;;RF+B;low;-1,0;-1,0;1;51,0;0,0
hde-OM3-3;;2;1;;;RF+B;low;-1,0;-1,0;1;49,0;0,0
hde-OM3-3;;5;1;;;RF+B;low;-1,0;-1,0;1;48,0;0,0
hde-OM3-3;;1;1;;;RF+B;low;-1,0;-1,0;1;45,0;0,0
hde-OM3-3;;2;1;;;RF+B;low;-1,0;-1,0;1;46,0;0,0
hde-OM3-3;;6;3;;;RF+B;low;-1,0;-1,0;1;43,0;0,3333333333333333
hde-OM3-3;;2;2;;;RF+B;low;-1,0;-1,0;1;42,0;0,5
hde-OM3-3;;3;1;;;RF+B;low;-1,0;-1,0;1;47,0;0,0
mde-OM1-2;;4;1;;;RF+B;low;-1,0;-1,0;1;32,0;0,0
mde-OM1-2;;4;1;;;RF+B;low;-1,0;-1,0;1;31,0;0,0
mde-OM1-2;;3;2;;;RF+B;low;-1,0;-1,0;1;34,0;0,0
mde-OM1-2;;1;1;;;RF+B;low;-1,0;-1,0;1;29,0;0,0
mde-OM1-2;;1;1;;;RF+B;low;-1,0;-1,0;1;28,0;0,0
mde-OM1-2;;1;1;;;RF+B;low;-1,0;-1,0;1;30,0;0,0
mde-OM1-3;;3;1;;;RF+B;low;-1,0;-1,0;1;54,0;0,0
mde-OM1-3;;2;2;;;RF+B;low;-1,0;-1,0;1;53,0;0,0
mde-OM1-3;;2;1;;;RF+B;low;-1,0;-1,0;1;52,0;0,0
mde-OM1-3;;3;1;;;RF+B;low;-1,0;-1,0;1;51,0;0,0
mde-OM1-3;;2;1;;;RF+B;low;-1,0;-1,0;1;50,0;0,0
mde-OM1-3;;1;2;;;RF+B;low;-1,0;-1,0;1;49,0;0,0
mde-OM1-3;;1;2;;;RF+B;low;-1,0;-1,0;1;48,0;0,0
mde-OM1-3;;2;1;;;RF+B;low;-1,0;-1,0;1;47,0;0,0
mde-OM1-3;;3;1;;;RF+B;low;-1,0;-1,0;1;45,0;0,0
mde-OM1-3;;1;3;;;RF+B;low;-1,0;-1,0;1;43,0;0,0
mde-OM1-3;;3;1;;;RF+B;low;-1,0;-1,0;1;42,0;0,0
mde-OM1-3;;4;1;;;RF+B;low;-1,0;-1,0;1;41,0;0,0
mde-OM1-3;;2;3;;;RF+B;low;-1,0;-1,0;1;40,0;0,0
mde-OM1-3;;3;2;;;RF+B;low;-1,0;-1,0;1;39,0;0,5
mde-OM1-3;;4;1;;;RF+B;low;-1,0;-1,0;1;38,0;0,0
mde-OM1-3;;3;2;;;RF+B;low;-1,0;-1,0;1;37,0;0,0
mde-OM1-3;;2;2;;;RF+B;low;-1,0;-1,0;1;44,0;0,0
mde-OM1-4;;2;1;;;RF+B;low;-1,0;-1,0;1;60,0;0,0
mde-OM1-4;;1;1;;;RF+B;low;-1,0;-1,0;1;66,0;0,0
mde-OM1-4;;1;1;;;RF+B;low;-1,0;-1,0;1;63,0;0,0
mde-OM1-4;;2;1;;;RF+B;low;-1,0;-1,0;1;59,0;0,0
mde-OM1-4;;1;1;;;RF+B;low;-1,0;-1,0;1;64,0;0,0
mde-OM1-4;;5;2;;;RF+B;low;-1,0;-1,0;1;57,0;0,0
mde-OM1-4;;9;3;;;RF+B;low;-1,0;-1,0;1;56,0;0,0
mde-OM1-4;;9;5;;;RF+B;low;-1,0;-1,0;1;55,0;0,6
mde-OM1-4;;4;2;;;RF+B;low;-1,0;-1,0;1;58,0;0,0
mde-OM1-4;;3;1;;;RF+B;low;-1,0;-1,0;1;54,0;0,0
mde-OM1-5;;1;1;;;RF+B;low;-1,0;-1,0;1;61,0;0,0
mde-OM1-6;;1;1;;;RF+B;low;-1,0;-1,0;1;62,0;0,0
mde-OM1-6;;2;1;;;RF+B;low;-1,0;-1,0;1;63,0;0,0
mde-OM1-6;;1;2;;;RF+B;low;-1,0;-1,0;1;65,0;0,0
mde-OM1-6;;1;1;;;RF+B;low;-1,0;-1,0;1;66,0;0,0
mde-OM1-7;;1;1;;;RF+B;low;-1,0;-1,0;1;68,0;0,0
mde-OM1-7;;2;3;;;RF+B;low;-1,0;-1,0;1;69,0;0,0
mde-OM3-1;;6;1;;;RF+B;low;-1,0;-1,0;1;31,0;0,0
mde-OM3-10;;3;1;;;RF+B;low;-1,0;-1,0;1;65,0;1,0
mde-OM3-11;;5;2;;;RF+B;low;-1,0;-1,0;1;71,0;0,0
mde-OM3-12;;2;1;;;RF+B;low;-1,0;-1,0;1;78,0;0,0
mde-OM3-12;;2;1;;;RF+B;low;-1,0;-1,0;1;74,0;0,0
mde-OM3-12;;7;4;;;RF+B;low;-1,0;-1,0;1;73,0;0,25
mde-OM3-13;;2;1;;;RF+B;low;-1,0;-1,0;1;66,0;0,0
mde-OM3-13;;2;1;;;RF+B;low;-1,0;-1,0;1;67,0;0,0
mde-OM3-13;;1;2;;;RF+B;low;-1,0;-1,0;1;68,0;0,0
mde-OM3-13;;2;1;;;RF+B;low;-1,0;-1,0;1;69,0;0,0
mde-OM3-13;;2;1;;;RF+B;low;-1,0;-1,0;1;70,0;0,0
mde-OM3-13;;4;1;;;RF+B;low;-1,0;-1,0;1;83,0;0,0
mde-OM3-13;;2;1;;;RF+B;low;-1,0;-1,0;1;65,0;0,0
mde-OM3-13;;2;1;;;RF+B;low;-1,0;-1,0;1;72,0;0,0
mde-OM3-13;;1;1;;;RF+B;low;-1,0;-1,0;1;76,0;0,0
mde-OM3-13;;1;1;;;RF+B;low;-1,0;-1,0;1;77,0;0,0
mde-OM3-13;;4;1;;;RF+B;low;-1,0;-1,0;1;79,0;0,0
mde-OM3-13;;4;1;;;RF+B;low;-1,0;-1,0;1;80,0;0,0
mde-OM3-13;;4;1;;;RF+B;low;-1,0;-1,0;1;81,0;0,0
mde-OM3-13;;4;1;;;RF+B;low;-1,0;-1,0;1;82,0;0,0
mde-OM3-13;;1;1;;;RF+B;low;-1,0;-1,0;1;75,0;0,0
mde-OM3-13;;2;1;;;RF+B;low;-1,0;-1,0;1;64,0;0,0
mde-OM3-13;;1;2;;;RF+B;low;-1,0;-1,0;1;71,0;0,0
mde-OM3-13;;1;2;;;RF+B;low;-1,0;-1,0;1;61,0;0,0
mde-OM3-13;;2;2;;;RF+B;low;-1,0;-1,0;1;63,0;0,0
mde-OM3-13;;2;2;;;RF+B;low;-1,0;-1,0;1;0,0;0,0
mde-OM3-13;;4;4;;;RF+B;low;-1,0;-1,0;1;45,0;0,0
mde-OM3-13;;33;18;;;RF+B;low;-1,0;-1,0;1;46,0;0,7222222222222222
mde-OM3-13;;27;21;;;RF+B;low;-1,0;-1,0;1;47,0;0,5714285714285714
mde-OM3-13;;29;10;;;RF+B;low;-1,0;-1,0;1;48,0;0,4
mde-OM3-13;;4;1;;;RF+B;low;-1,0;-1,0;1;51,0;0,0
mde-OM3-13;;2;3;;;RF+B;low;-1,0;-1,0;1;50,0;0,0
mde-OM3-13;;3;2;;;RF+B;low;-1,0;-1,0;1;53,0;0,0
mde-OM3-13;;2;3;;;RF+B;low;-1,0;-1,0;1;54,0;0,0
mde-OM3-13;;4;1;;;RF+B;low;-1,0;-1,0;1;55,0;0,0
mde-OM3-13;;1;2;;;RF+B;low;-1,0;-1,0;1;56,0;0,0
mde-OM3-13;;2;2;;;RF+B;low;-1,0;-1,0;1;57,0;0,0
mde-OM3-13;;1;2;;;RF+B;low;-1,0;-1,0;1;58,0;0,0
mde-OM3-13;;25;11;;;RF+B;low;-1,0;-1,0;1;60,0;0,5454545454545454
mde-OM3-13;;3;2;;;RF+B;low;-1,0;-1,0;1;52,0;0,0
mde-OM3-4;;3;1;;;RF+B;low;-1,0;-1,0;1;37,0;0,0
mde-OM3-4;;2;1;;;RF+B;low;-1,0;-1,0;1;41,0;0,0
mde-OM3-4;;2;1;;;RF+B;low;-1,0;-1,0;1;40,0;0,0
mde-OM3-4;;2;1;;;RF+B;low;-1,0;-1,0;1;39,0;0,0
mde-OM3-4;;1;3;;;RF+B;low;-1,0;-1,0;1;36,0;0,0
mde-OM3-4;;2;2;;;RF+B;low;-1,0;-1,0;1;38,0;0,0
mde-OM3-4;;3;1;;;RF+B;low;-1,0;-1,0;1;34,0;0,0
mde-OM3-4;;2;3;;;RF+B;low;-1,0;-1,0;1;33,0;0,0
mde-OM3-4;;5;3;;;RF+B;low;-1,0;-1,0;1;32,0;0,3333333333333333
mde-OM3-4;;2;1;;;RF+B;low;-1,0;-1,0;1;31,0;1,0
mde-OM3-4;;1;3;;;RF+B;low;-1,0;-1,0;1;35,0;0,0
mde-OM3-5;;2;1;;;RF+B;low;-1,0;-1,0;1;48,0;0,0
mde-OM3-5;;5;1;;;RF+B;low;-1,0;-1,0;1;50,0;1,0
mde-OM3-5;;4;2;;;RF+B;low;-1,0;-1,0;1;51,0;0,0
mde-OM3-5;;2;1;;;RF+B;low;-1,0;-1,0;1;54,0;0,0
mde-OM3-5;;1;1;;;RF+B;low;-1,0;-1,0;1;55,0;0,0
mde-OM3-5;;1;1;;;RF+B;low;-1,0;-1,0;1;57,0;0,0
mde-OM3-6;;1;1;;;RF+B;low;-1,0;-1,0;1;59,0;0,0
mde-OM3-6;;4;1;;;RF+B;low;-1,0;-1,0;1;54,0;0,0
mde-OM3-6;;2;2;;;RF+B;low;-1,0;-1,0;1;53,0;0,0
mde-OM3-6;;5;3;;;RF+B;low;-1,0;-1,0;1;51,0;0,3333333333333333
mde-OM3-6;;3;2;;;RF+B;low;-1,0;-1,0;1;52,0;0,0
mde-OM3-7;;7;1;;;RF+B;low;-1,0;-1,0;1;61,0;1,0
mde-OM3-7;;4;1;;;RF+B;low;-1,0;-1,0;1;62,0;0,0
mde-OM3-7;;2;1;;;RF+B;low;-1,0;-1,0;1;64,0;0,0
mde-OM3-8;;3;1;;;RF+B;low;-1,0;-1,0;1;67,0;0,0
mde-OM3-9;;2;1;;;RF+B;low;-1,0;-1,0;1;70,0;0,0
mde-OM3-9;;3;1;;;RF+B;low;-1,0;-1,0;1;63,0;0,0
mde-OM3-9;;7;5;;;RF+B;low;-1,0;-1,0;1;64,0;0,6
mde-OM3-9;;3;2;;;RF+B;low;-1,0;-1,0;1;65,0;0,0
mde-OM3-9;;3;2;;;RF+B;low;-1,0;-1,0;1;66,0;0,0
mde-OM3-9;;1;2;;;RF+B;low;-1,0;-1,0;1;67,0;0,0
mde-OM3-9;;1;1;;;RF+B;low;-1,0;-1,0;1;71,0;0,0
hde-OM1-2;0,3333333333333333;7;3;1,75;4,0;SPH;low;-1,0;-1,0;1;;
hde-OM1-3;0,125;29;8;2,9;10,0;SPH;low;-1,0;-1,0;1;;
hde-OM1-4;0,0;12;3;2,4;5,0;SPH;low;-1,0;-1,0;1;;
hde-OM1-5;0,5;14;8;2,8;5,0;SPH;low;-1,0;-1,0;1;;
hde-OM1-6;0,3333333333333333;9;3;2,25;4,0;SPH;low;-1,0;-1,0;1;;
hde-OM2-1;0,07692307692307693;39;13;1,95;20,0;SPH;low;-1,0;-1,0;1;;
hde-OM2-3;0,5;6;2;3,0;2,0;SPH;low;-1,0;-1,0;1;;
hde-OM2-5;0,09090909090909093;32;11;2,4615384615384617;13,0;SPH;low;-1,0;-1,0;1;;
hde-OM2-6;0,0;13;2;3,25;4,0;SPH;low;-1,0;-1,0;1;;
hde-OM3-1;0,5;7;2;2,333333333333333;3,0;SPH;low;-1,0;-1,0;1;;
hde-OM3-3;0,25;30;12;2,727272727272727;11,0;SPH;low;-1,0;-1,0;1;;
mde-OM1-2;0,14285714285714285;18;7;2,25;8,0;SPH;low;-1,0;-1,0;1;;
mde-OM1-3;0,037037037037037035;54;27;2,7;20,0;SPH;low;-1,0;-1,0;1;;
mde-OM1-4;0,2777777777777778;47;18;3,1333333333333333;15,0;SPH;low;-1,0;-1,0;1;;
mde-OM1-5;0,0;3;1;1,0;3,0;SPH;low;-1,0;-1,0;1;;
mde-OM1-6;0,0;12;5;1,7142857142857142;7,0;SPH;low;-1,0;-1,0;1;;
mde-OM1-7;0,0;4;4;1,3333333333333333;3,0;SPH;low;-1,0;-1,0;1;;
mde-OM3-1;0,0;7;1;3,5;2,0;SPH;low;-1,0;-1,0;1;;
mde-OM3-10;1,0;11;1;1,2222222222222223;9,0;SPH;low;-1,0;-1,0;1;;
mde-OM3-11;0,0;6;2;3,0;2,0;SPH;low;-1,0;-1,0;1;;
mde-OM3-12;0,16666666666666666;21;6;3,0;7,0;SPH;low;-1,0;-1,0;1;;
mde-OM3-13;0,35514018691588783;202;107;5,05;40,0;SPH;low;-1,0;-1,0;1;;
mde-OM3-4;0,05;41;20;1,9523809523809523;21,0;SPH;low;-1,0;-1,0;1;;
mde-OM3-5;0,14285714285714285;26;7;2,6;10,0;SPH;low;-1,0;-1,0;1;;
mde-OM3-6;0,3333333333333333;26;9;2,6;10,0;SPH;low;-1,0;-1,0;1;;
mde-OM3-7;0,6666666666666666;19;3;3,8;5,0;SPH;low;-1,0;-1,0;1;;
mde-OM3-8;0,0;15;1;5,0;3,0;SPH;low;-1,0;-1,0;1;;
mde-OM3-9;0,35714285714285715;28;14;2,8;10,0;SPH;low;-1,0;-1,0;1;;
hde-OM1-2;0,25;6;4;1,5;4,0;SPH+CPI;very_low;0,95;0,4;1;;
hde-OM1-3;0,0;23;14;2,3;10,0;SPH+CPI;very_low;0,95;0,4;1;;
hde-OM1-4;0,4;10;5;2,0;5,0;SPH+CPI;very_low;0,95;0,4;1;;
hde-OM1-5;0,5;14;8;2,8;5,0;SPH+CPI;very_low;0,95;0,4;1;;
hde-OM1-6;0,6666666666666666;9;3;2,25;4,0;SPH+CPI;very_low;0,95;0,4;1;;
hde-OM2-1;0,0;38;14;1,9;20,0;SPH+CPI;very_low;0,95;0,4;1;;
hde-OM2-2;0,0;11;1;1,2222222222222223;9,0;SPH+CPI;very_low;0,95;0,4;1;;
hde-OM2-3;0,5;4;4;2,0;2,0;SPH+CPI;very_low;0,95;0,4;1;;
hde-OM2-5;0,15384615384615385;30;13;2,3076923076923075;13,000000000000002;SPH+CPI;very_low;0,95;0,4;1;;
hde-OM2-6;0,6666666666666666;12;3;3,0;4,0;SPH+CPI;very_low;0,95;0,4;1;;
hde-OM3-1;1,0;8;1;2,6666666666666665;3,0;SPH+CPI;very_low;0,95;0,4;1;;
hde-OM3-3;0,07692307692307693;29;13;2,636363636363636;11,0;SPH+CPI;very_low;0,95;0,4;1;;
mde-OM1-2;0,14285714285714285;18;7;2,25;8,0;SPH+CPI;very_low;0,95;0,4;1;;
mde-OM1-3;0,04;56;25;2,8;20,0;SPH+CPI;very_low;0,95;0,4;1;;
mde-OM1-4;0,05;45;20;3,0;15,0;SPH+CPI;very_low;0,95;0,4;1;;
mde-OM1-5;0,0;3;1;1,0;3,0;SPH+CPI;very_low;0,95;0,4;1;;
mde-OM1-6;0,2;12;5;1,7142857142857142;7,0;SPH+CPI;very_low;0,95;0,4;1;;
mde-OM1-7;1,0;6;2;2,0;3,0;SPH+CPI;very_low;0,95;0,4;1;;
mde-OM3-1;1,0;7;1;3,5;2,0;SPH+CPI;very_low;0,95;0,4;1;;
mde-OM3-10;0,5;10;2;1,1111111111111112;9,0;SPH+CPI;very_low;0,95;0,4;1;;
mde-OM3-11;0,0;6;2;3,0;2,0;SPH+CPI;very_low;0,95;0,4;1;;
