Method,R_e,A@e,RA@e,Run,n,f,max info loss,n_clusters,algorithm,n_components,gini,p value
SPH+CPI,6,0.7633333333333333,2.4017467248908297,1,1050,100,0.25,,,,0.3,0.7
SPH+CPI,7,0.7733333333333333,2.461206896551724,1,1050,100,0.25,,,,0.3,0.7
SPH+CPI,8,0.7933333333333333,2.600840336134454,1,1050,100,0.25,,,,0.3,0.7
SPH+CPI,9,0.81,2.7325102880658436,1,1050,100,0.25,,,,0.3,0.7
SPH+CPI,10,0.8166666666666667,2.7918367346938777,1,1050,100,0.25,,,,0.3,0.7
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.25,,,,0.3,0.75
SPH+CPI,2,0.4666666666666667,1.3428571428571427,1,1050,100,0.25,,,,0.3,0.75
SPH+CPI,3,0.5666666666666667,1.6352941176470588,1,1050,100,0.25,,,,0.3,0.75
SPH+CPI,4,0.68,2.0294117647058822,1,1050,100,0.25,,,,0.3,0.75
SPH+CPI,5,0.74,2.27027027027027,1,1050,100,0.25,,,,0.3,0.75
SPH+CPI,6,0.7733333333333333,2.4310344827586206,1,1050,100,0.25,,,,0.3,0.75
SPH+CPI,7,0.7866666666666666,2.5084745762711864,1,1050,100,0.25,,,,0.3,0.75
SPH+CPI,8,0.8,2.6,1,1050,100,0.25,,,,0.3,0.75
SPH+CPI,9,0.8166666666666667,2.730612244897959,1,1050,100,0.25,,,,0.3,0.75
SPH+CPI,10,0.83,2.8473895582329316,1,1050,100,0.25,,,,0.3,0.75
SPH+CPI,1,0.29,1.0,1,1050,100,0.25,,,,0.3,0.8
SPH+CPI,2,0.47333333333333333,1.3873239436619718,1,1050,100,0.25,,,,0.3,0.8
SPH+CPI,3,0.6,1.7277777777777779,1,1050,100,0.25,,,,0.3,0.8
SPH+CPI,4,0.6733333333333333,1.9752475247524752,1,1050,100,0.25,,,,0.3,0.8
SPH+CPI,5,0.74,2.2477477477477477,1,1050,100,0.25,,,,0.3,0.8
SPH+CPI,6,0.77,2.393939393939394,1,1050,100,0.25,,,,0.3,0.8
SPH+CPI,7,0.79,2.5105485232067513,1,1050,100,0.25,,,,0.3,0.8
SPH+CPI,8,0.8,2.5791666666666666,1,1050,100,0.25,,,,0.3,0.8
SPH+CPI,9,0.8166666666666667,2.710204081632653,1,1050,100,0.25,,,,0.3,0.8
SPH+CPI,10,0.83,2.8273092369477912,1,1050,100,0.25,,,,0.3,0.8
SPH+CPI,1,0.3,1.0,1,1050,100,0.25,,,,0.3,0.85
SPH+CPI,2,0.47333333333333333,1.3661971830985915,1,1050,100,0.25,,,,0.3,0.85
SPH+CPI,3,0.59,1.689265536723164,1,1050,100,0.25,,,,0.3,0.85
SPH+CPI,4,0.67,1.9651741293532339,1,1050,100,0.25,,,,0.3,0.85
SPH+CPI,5,0.7333333333333333,2.227272727272727,1,1050,100,0.25,,,,0.3,0.85
SPH+CPI,6,0.7533333333333333,2.327433628318584,1,1050,100,0.25,,,,0.3,0.85
SPH+CPI,7,0.7766666666666666,2.467811158798283,1,1050,100,0.25,,,,0.3,0.85
SPH+CPI,8,0.79,2.561181434599156,1,1050,100,0.25,,,,0.3,0.85
SPH+CPI,9,0.81,2.720164609053498,1,1050,100,0.25,,,,0.3,0.85
SPH+CPI,10,0.82,2.8089430894308944,1,1050,100,0.25,,,,0.3,0.85
SPH+CPI,1,0.32666666666666666,1.0,1,1050,100,0.25,,,,0.3,0.9
SPH+CPI,2,0.49666666666666665,1.342281879194631,1,1050,100,0.25,,,,0.3,0.9
SPH+CPI,3,0.59,1.6045197740112995,1,1050,100,0.25,,,,0.3,0.9
SPH+CPI,4,0.66,1.8585858585858586,1,1050,100,0.25,,,,0.3,0.9
SPH+CPI,5,0.7266666666666667,2.146788990825688,1,1050,100,0.25,,,,0.3,0.9
SPH+CPI,6,0.75,2.2666666666666666,1,1050,100,0.25,,,,0.3,0.9
SPH+CPI,7,0.7733333333333333,2.4094827586206895,1,1050,100,0.25,,,,0.3,0.9
SPH+CPI,8,0.7866666666666666,2.5042372881355934,1,1050,100,0.25,,,,0.3,0.9
SPH+CPI,9,0.81,2.691358024691358,1,1050,100,0.25,,,,0.3,0.9
SPH+CPI,10,0.8166666666666667,2.7510204081632654,1,1050,100,0.25,,,,0.3,0.9
SPH+CPI,1,0.30333333333333334,1.0,1,1050,100,0.25,,,,0.35,0.7
SPH+CPI,2,0.46,1.3405797101449275,1,1050,100,0.25,,,,0.35,0.7
SPH+CPI,3,0.5533333333333333,1.6204819277108433,1,1050,100,0.25,,,,0.35,0.7
SPH+CPI,4,0.6833333333333333,2.073170731707317,1,1050,100,0.25,,,,0.35,0.7
SPH+CPI,5,0.7433333333333333,2.309417040358744,1,1050,100,0.25,,,,0.35,0.7
SPH+CPI,6,0.7633333333333333,2.406113537117904,1,1050,100,0.25,,,,0.35,0.7
SPH+CPI,7,0.7733333333333333,2.4655172413793105,1,1050,100,0.25,,,,0.35,0.7
SPH+CPI,8,0.7933333333333333,2.6050420168067228,1,1050,100,0.25,,,,0.35,0.7
SPH+CPI,9,0.81,2.736625514403292,1,1050,100,0.25,,,,0.35,0.7
SPH+CPI,10,0.8166666666666667,2.795918367346939,1,1050,100,0.25,,,,0.35,0.7
SPH+CPI,1,0.30333333333333334,1.0,1,1050,100,0.25,,,,0.35,0.75
SPH+CPI,2,0.4666666666666667,1.35,1,1050,100,0.25,,,,0.35,0.75
SPH+CPI,3,0.5666666666666667,1.6411764705882352,1,1050,100,0.25,,,,0.35,0.75
SPH+CPI,4,0.68,2.034313725490196,1,1050,100,0.25,,,,0.35,0.75
SPH+CPI,5,0.74,2.274774774774775,1,1050,100,0.25,,,,0.35,0.75
SPH+CPI,6,0.7733333333333333,2.435344827586207,1,1050,100,0.25,,,,0.35,0.75
SPH+CPI,7,0.7866666666666666,2.51271186440678,1,1050,100,0.25,,,,0.35,0.75
SPH+CPI,8,0.8,2.6041666666666665,1,1050,100,0.25,,,,0.35,0.75
SPH+CPI,9,0.8166666666666667,2.7346938775510203,1,1050,100,0.25,,,,0.35,0.75
SPH+CPI,10,0.83,2.8514056224899598,1,1050,100,0.25,,,,0.35,0.75
SPH+CPI,1,0.2866666666666667,1.0,1,1050,100,0.25,,,,0.35,0.8
SPH+CPI,2,0.47333333333333333,1.3943661971830985,1,1050,100,0.25,,,,0.35,0.8
SPH+CPI,3,0.6,1.7333333333333334,1,1050,100,0.25,,,,0.35,0.8
SPH+CPI,4,0.6733333333333333,1.9801980198019802,1,1050,100,0.25,,,,0.35,0.8
SPH+CPI,5,0.74,2.2522522522522523,1,1050,100,0.25,,,,0.35,0.8
SPH+CPI,6,0.77,2.398268398268398,1,1050,100,0.25,,,,0.35,0.8
SPH+CPI,7,0.79,2.5147679324894514,1,1050,100,0.25,,,,0.35,0.8
SPH+CPI,8,0.8,2.5833333333333335,1,1050,100,0.25,,,,0.35,0.8
SPH+CPI,9,0.8166666666666667,2.7142857142857144,1,1050,100,0.25,,,,0.35,0.8
SPH+CPI,10,0.83,2.8313253012048194,1,1050,100,0.25,,,,0.35,0.8
SPH+CPI,1,0.2966666666666667,1.0,1,1050,100,0.25,,,,0.35,0.85
SPH+CPI,2,0.47333333333333333,1.3732394366197183,1,1050,100,0.25,,,,0.35,0.85
SPH+CPI,3,0.59,1.694915254237288,1,1050,100,0.25,,,,0.35,0.85
SPH+CPI,4,0.67,1.9701492537313432,1,1050,100,0.25,,,,0.35,0.85
SPH+CPI,5,0.7333333333333333,2.231818181818182,1,1050,100,0.25,,,,0.35,0.85
SPH+CPI,6,0.7533333333333333,2.331858407079646,1,1050,100,0.25,,,,0.35,0.85
SPH+CPI,7,0.7766666666666666,2.4721030042918457,1,1050,100,0.25,,,,0.35,0.85
SPH+CPI,8,0.79,2.5654008438818567,1,1050,100,0.25,,,,0.35,0.85
SPH+CPI,9,0.81,2.7242798353909463,1,1050,100,0.25,,,,0.35,0.85
SPH+CPI,10,0.82,2.813008130081301,1,1050,100,0.25,,,,0.35,0.85
SPH+CPI,1,0.3233333333333333,1.0,1,1050,100,0.25,,,,0.35,0.9
SPH+CPI,2,0.49666666666666665,1.348993288590604,1,1050,100,0.25,,,,0.35,0.9
SPH+CPI,3,0.59,1.6101694915254237,1,1050,100,0.25,,,,0.35,0.9
SPH+CPI,4,0.66,1.8636363636363635,1,1050,100,0.25,,,,0.35,0.9
SPH+CPI,5,0.7266666666666667,2.1513761467889907,1,1050,100,0.25,,,,0.35,0.9
SPH+CPI,6,0.75,2.2711111111111113,1,1050,100,0.25,,,,0.35,0.9
SPH+CPI,7,0.7733333333333333,2.413793103448276,1,1050,100,0.25,,,,0.35,0.9
SPH+CPI,8,0.7866666666666666,2.5084745762711864,1,1050,100,0.25,,,,0.35,0.9
SPH+CPI,9,0.81,2.6954732510288064,1,1050,100,0.25,,,,0.35,0.9
SPH+CPI,10,0.8166666666666667,2.7551020408163267,1,1050,100,0.25,,,,0.35,0.9
SPH+CPI,1,0.31333333333333335,1.0,1,1050,100,0.25,,,,0.4,0.7
SPH+CPI,2,0.4633333333333333,1.3237410071942446,1,1050,100,0.25,,,,0.4,0.7
SPH+CPI,3,0.56,1.6130952380952381,1,1050,100,0.25,,,,0.4,0.7
SPH+CPI,4,0.6833333333333333,2.0439024390243903,1,1050,100,0.25,,,,0.4,0.7
SPH+CPI,5,0.7333333333333333,2.2454545454545456,1,1050,100,0.25,,,,0.4,0.7
SPH+CPI,6,0.7566666666666667,2.3612334801762116,1,1050,100,0.25,,,,0.4,0.7
SPH+CPI,7,0.7733333333333333,2.461206896551724,1,1050,100,0.25,,,,0.4,0.7
SPH+CPI,8,0.7933333333333333,2.600840336134454,1,1050,100,0.25,,,,0.4,0.7
SPH+CPI,9,0.81,2.7325102880658436,1,1050,100,0.25,,,,0.4,0.7
SPH+CPI,10,0.8166666666666667,2.7918367346938777,1,1050,100,0.25,,,,0.4,0.7
SPH+CPI,1,0.31,1.0,1,1050,100,0.25,,,,0.4,0.75
SPH+CPI,2,0.47333333333333333,1.3450704225352113,1,1050,100,0.25,,,,0.4,0.75
SPH+CPI,3,0.5666666666666667,1.6176470588235294,1,1050,100,0.25,,,,0.4,0.75
SPH+CPI,4,0.68,2.014705882352941,1,1050,100,0.25,,,,0.4,0.75
SPH+CPI,5,0.7333333333333333,2.231818181818182,1,1050,100,0.25,,,,0.4,0.75
SPH+CPI,6,0.77,2.411255411255411,1,1050,100,0.25,,,,0.4,0.75
SPH+CPI,7,0.79,2.5274261603375527,1,1050,100,0.25,,,,0.4,0.75
SPH+CPI,8,0.8,2.595833333333333,1,1050,100,0.25,,,,0.4,0.75
SPH+CPI,9,0.8166666666666667,2.726530612244898,1,1050,100,0.25,,,,0.4,0.75
SPH+CPI,10,0.83,2.8433734939759034,1,1050,100,0.25,,,,0.4,0.75
SPH+CPI,1,0.29333333333333333,1.0,1,1050,100,0.25,,,,0.4,0.8
SPH+CPI,2,0.48,1.3888888888888888,1,1050,100,0.25,,,,0.4,0.8
SPH+CPI,3,0.6,1.711111111111111,1,1050,100,0.25,,,,0.4,0.8
SPH+CPI,4,0.6733333333333333,1.9603960396039604,1,1050,100,0.25,,,,0.4,0.8
SPH+CPI,5,0.7333333333333333,2.209090909090909,1,1050,100,0.25,,,,0.4,0.8
SPH+CPI,6,0.7666666666666667,2.373913043478261,1,1050,100,0.25,,,,0.4,0.8
SPH+CPI,7,0.7933333333333333,2.5294117647058822,1,1050,100,0.25,,,,0.4,0.8
SPH+CPI,8,0.8,2.575,1,1050,100,0.25,,,,0.4,0.8
SPH+CPI,9,0.8166666666666667,2.706122448979592,1,1050,100,0.25,,,,0.4,0.8
SPH+CPI,10,0.83,2.823293172690763,1,1050,100,0.25,,,,0.4,0.8
SPH+CPI,1,0.30333333333333334,1.0,1,1050,100,0.25,,,,0.4,0.85
SPH+CPI,2,0.48,1.3680555555555556,1,1050,100,0.25,,,,0.4,0.85
SPH+CPI,3,0.59,1.6723163841807909,1,1050,100,0.25,,,,0.4,0.85
SPH+CPI,4,0.67,1.9502487562189055,1,1050,100,0.25,,,,0.4,0.85
SPH+CPI,5,0.7266666666666667,2.188073394495413,1,1050,100,0.25,,,,0.4,0.85
SPH+CPI,6,0.75,2.3066666666666666,1,1050,100,0.25,,,,0.4,0.85
SPH+CPI,7,0.78,2.4871794871794872,1,1050,100,0.25,,,,0.4,0.85
SPH+CPI,8,0.79,2.5569620253164556,1,1050,100,0.25,,,,0.4,0.85
SPH+CPI,9,0.81,2.7160493827160495,1,1050,100,0.25,,,,0.4,0.85
SPH+CPI,10,0.82,2.8048780487804876,1,1050,100,0.25,,,,0.4,0.85
SPH+CPI,1,0.33,1.0,1,1050,100,0.25,,,,0.4,0.9
SPH+CPI,2,0.5033333333333333,1.3443708609271523,1,1050,100,0.25,,,,0.4,0.9
SPH+CPI,3,0.59,1.5875706214689265,1,1050,100,0.25,,,,0.4,0.9
SPH+CPI,4,0.66,1.8434343434343434,1,1050,100,0.25,,,,0.4,0.9
SPH+CPI,5,0.72,2.1064814814814814,1,1050,100,0.25,,,,0.4,0.9
SPH+CPI,6,0.7466666666666667,2.2455357142857144,1,1050,100,0.25,,,,0.4,0.9
SPH+CPI,7,0.7766666666666666,2.429184549356223,1,1050,100,0.25,,,,0.4,0.9
SPH+CPI,8,0.7866666666666666,2.5,1,1050,100,0.25,,,,0.4,0.9
SPH+CPI,9,0.81,2.6872427983539096,1,1050,100,0.25,,,,0.4,0.9
SPH+CPI,10,0.8166666666666667,2.746938775510204,1,1050,100,0.25,,,,0.4,0.9
SPH+CPI,1,0.29333333333333333,1.0,1,1050,100,0.3,,,,0.2,0.7
SPH+CPI,2,0.4766666666666667,1.3846153846153846,1,1050,100,0.3,,,,0.2,0.7
SPH+CPI,3,0.5733333333333334,1.6569767441860466,1,1050,100,0.3,,,,0.2,0.7
SPH+CPI,4,0.71,2.107981220657277,1,1050,100,0.3,,,,0.2,0.7
SPH+CPI,5,0.7633333333333333,2.3100436681222707,1,1050,100,0.3,,,,0.2,0.7
SPH+CPI,6,0.7833333333333333,2.404255319148936,1,1050,100,0.3,,,,0.2,0.7
SPH+CPI,7,0.79,2.4430379746835444,1,1050,100,0.3,,,,0.2,0.7
SPH+CPI,8,0.8,2.5125,1,1050,100,0.3,,,,0.2,0.7
SPH+CPI,9,0.8133333333333334,2.6188524590163933,1,1050,100,0.3,,,,0.2,0.7
SPH+CPI,10,0.82,2.678861788617886,1,1050,100,0.3,,,,0.2,0.7
SPH+CPI,1,0.29333333333333333,1.0,1,1050,100,0.3,,,,0.2,0.75
SPH+CPI,2,0.48333333333333334,1.393103448275862,1,1050,100,0.3,,,,0.2,0.75
SPH+CPI,3,0.5833333333333334,1.6685714285714286,1,1050,100,0.3,,,,0.2,0.75
SPH+CPI,4,0.7033333333333334,2.066350710900474,1,1050,100,0.3,,,,0.2,0.75
SPH+CPI,5,0.76,2.2850877192982457,1,1050,100,0.3,,,,0.2,0.75
SPH+CPI,6,0.7833333333333333,2.3957446808510636,1,1050,100,0.3,,,,0.2,0.75
SPH+CPI,7,0.7933333333333333,2.453781512605042,1,1050,100,0.3,,,,0.2,0.75
SPH+CPI,8,0.8033333333333333,2.5228215767634854,1,1050,100,0.3,,,,0.2,0.75
SPH+CPI,9,0.8166666666666667,2.6285714285714286,1,1050,100,0.3,,,,0.2,0.75
SPH+CPI,10,0.8233333333333334,2.688259109311741,1,1050,100,0.3,,,,0.2,0.75
SPH+CPI,1,0.27666666666666667,1.0,1,1050,100,0.3,,,,0.2,0.8
SPH+CPI,2,0.49,1.435374149659864,1,1050,100,0.3,,,,0.2,0.8
SPH+CPI,3,0.6166666666666667,1.7567567567567568,1,1050,100,0.3,,,,0.2,0.8
SPH+CPI,4,0.6966666666666667,2.014354066985646,1,1050,100,0.3,,,,0.2,0.8
SPH+CPI,5,0.76,2.263157894736842,1,1050,100,0.3,,,,0.2,0.8
SPH+CPI,6,0.78,2.358974358974359,1,1050,100,0.3,,,,0.2,0.8
SPH+CPI,7,0.7966666666666666,2.4560669456066946,1,1050,100,0.3,,,,0.2,0.8
SPH+CPI,8,0.8033333333333333,2.5020746887966805,1,1050,100,0.3,,,,0.2,0.8
SPH+CPI,9,0.8166666666666667,2.6081632653061226,1,1050,100,0.3,,,,0.2,0.8
SPH+CPI,10,0.8233333333333334,2.668016194331984,1,1050,100,0.3,,,,0.2,0.8
SPH+CPI,1,0.2866666666666667,1.0,1,1050,100,0.3,,,,0.2,0.85
SPH+CPI,2,0.49,1.4149659863945578,1,1050,100,0.3,,,,0.2,0.85
SPH+CPI,3,0.61,1.726775956284153,1,1050,100,0.3,,,,0.2,0.85
SPH+CPI,4,0.6966666666666667,2.0095693779904304,1,1050,100,0.3,,,,0.2,0.85
SPH+CPI,5,0.7533333333333333,2.234513274336283,1,1050,100,0.3,,,,0.2,0.85
SPH+CPI,6,0.7733333333333333,2.331896551724138,1,1050,100,0.3,,,,0.2,0.85
SPH+CPI,7,0.79,2.430379746835443,1,1050,100,0.3,,,,0.2,0.85
SPH+CPI,8,0.7966666666666666,2.4769874476987446,1,1050,100,0.3,,,,0.2,0.85
SPH+CPI,9,0.8133333333333334,2.610655737704918,1,1050,100,0.3,,,,0.2,0.85
SPH+CPI,10,0.8233333333333334,2.700404858299595,1,1050,100,0.3,,,,0.2,0.85
SPH+CPI,1,0.31333333333333335,1.0,1,1050,100,0.3,,,,0.2,0.9
SPH+CPI,2,0.5133333333333333,1.3896103896103895,1,1050,100,0.3,,,,0.2,0.9
SPH+CPI,3,0.61,1.644808743169399,1,1050,100,0.3,,,,0.2,0.9
SPH+CPI,4,0.6866666666666666,1.9077669902912622,1,1050,100,0.3,,,,0.2,0.9
SPH+CPI,5,0.75,2.168888888888889,1,1050,100,0.3,,,,0.2,0.9
SPH+CPI,6,0.7666666666666667,2.252173913043478,1,1050,100,0.3,,,,0.2,0.9
SPH+CPI,7,0.7866666666666666,2.3728813559322033,1,1050,100,0.3,,,,0.2,0.9
SPH+CPI,8,0.7966666666666666,2.4435146443514646,1,1050,100,0.3,,,,0.2,0.9
SPH+CPI,9,0.8133333333333334,2.5778688524590163,1,1050,100,0.3,,,,0.2,0.9
SPH+CPI,10,0.8166666666666667,2.6081632653061226,1,1050,100,0.3,,,,0.2,0.9
SPH+CPI,1,0.30333333333333334,1.0,1,1050,100,0.3,,,,0.25,0.7
SPH+CPI,2,0.4766666666666667,1.3636363636363635,1,1050,100,0.3,,,,0.25,0.7
SPH+CPI,3,0.5733333333333334,1.6395348837209303,1,1050,100,0.3,,,,0.25,0.7
SPH+CPI,4,0.71,2.0938967136150235,1,1050,100,0.3,,,,0.25,0.7
SPH+CPI,5,0.7633333333333333,2.296943231441048,1,1050,100,0.3,,,,0.25,0.7
SPH+CPI,6,0.7833333333333333,2.391489361702128,1,1050,100,0.3,,,,0.25,0.7
SPH+CPI,7,0.79,2.430379746835443,1,1050,100,0.3,,,,0.25,0.7
SPH+CPI,8,0.8,2.5,1,1050,100,0.3,,,,0.25,0.7
SPH+CPI,9,0.8133333333333334,2.6065573770491803,1,1050,100,0.3,,,,0.25,0.7
SPH+CPI,10,0.82,2.6666666666666665,1,1050,100,0.3,,,,0.25,0.7
SPH+CPI,1,0.30333333333333334,1.0,1,1050,100,0.3,,,,0.25,0.75
SPH+CPI,2,0.48333333333333334,1.3724137931034484,1,1050,100,0.3,,,,0.25,0.75
SPH+CPI,3,0.5833333333333334,1.6514285714285715,1,1050,100,0.3,,,,0.25,0.75
SPH+CPI,4,0.7033333333333334,2.052132701421801,1,1050,100,0.3,,,,0.25,0.75
SPH+CPI,5,0.76,2.2719298245614037,1,1050,100,0.3,,,,0.25,0.75
SPH+CPI,6,0.7833333333333333,2.382978723404255,1,1050,100,0.3,,,,0.25,0.75
SPH+CPI,7,0.7933333333333333,2.4411764705882355,1,1050,100,0.3,,,,0.25,0.75
SPH+CPI,8,0.8033333333333333,2.5103734439834025,1,1050,100,0.3,,,,0.25,0.75
SPH+CPI,9,0.8166666666666667,2.6163265306122447,1,1050,100,0.3,,,,0.25,0.75
SPH+CPI,10,0.8233333333333334,2.6761133603238867,1,1050,100,0.3,,,,0.25,0.75
SPH+CPI,1,0.2866666666666667,1.0,1,1050,100,0.3,,,,0.25,0.8
SPH+CPI,2,0.49,1.4149659863945578,1,1050,100,0.3,,,,0.25,0.8
SPH+CPI,3,0.6166666666666667,1.7405405405405405,1,1050,100,0.3,,,,0.25,0.8
SPH+CPI,4,0.6966666666666667,2.0,1,1050,100,0.3,,,,0.25,0.8
SPH+CPI,5,0.76,2.25,1,1050,100,0.3,,,,0.25,0.8
SPH+CPI,6,0.78,2.3461538461538463,1,1050,100,0.3,,,,0.25,0.8
SPH+CPI,7,0.7966666666666666,2.4435146443514646,1,1050,100,0.3,,,,0.25,0.8
SPH+CPI,8,0.8033333333333333,2.4896265560165975,1,1050,100,0.3,,,,0.25,0.8
SPH+CPI,9,0.8166666666666667,2.595918367346939,1,1050,100,0.3,,,,0.25,0.8
SPH+CPI,10,0.8233333333333334,2.6558704453441297,1,1050,100,0.3,,,,0.25,0.8
SPH+CPI,1,0.2966666666666667,1.0,1,1050,100,0.3,,,,0.25,0.85
SPH+CPI,2,0.49,1.3945578231292517,1,1050,100,0.3,,,,0.25,0.85
SPH+CPI,3,0.61,1.710382513661202,1,1050,100,0.3,,,,0.25,0.85
SPH+CPI,4,0.6966666666666667,1.9952153110047848,1,1050,100,0.3,,,,0.25,0.85
SPH+CPI,5,0.7533333333333333,2.2212389380530975,1,1050,100,0.3,,,,0.25,0.85
SPH+CPI,6,0.7733333333333333,2.3189655172413794,1,1050,100,0.3,,,,0.25,0.85
SPH+CPI,7,0.79,2.4177215189873418,1,1050,100,0.3,,,,0.25,0.85
SPH+CPI,8,0.7966666666666666,2.4644351464435146,1,1050,100,0.3,,,,0.25,0.85
SPH+CPI,9,0.8133333333333334,2.598360655737705,1,1050,100,0.3,,,,0.25,0.85
SPH+CPI,10,0.8233333333333334,2.688259109311741,1,1050,100,0.3,,,,0.25,0.85
SPH+CPI,1,0.3233333333333333,1.0,1,1050,100,0.3,,,,0.25,0.9
SPH+CPI,2,0.5133333333333333,1.37012987012987,1,1050,100,0.3,,,,0.25,0.9
SPH+CPI,3,0.61,1.6284153005464481,1,1050,100,0.3,,,,0.25,0.9
SPH+CPI,4,0.6866666666666666,1.8932038834951457,1,1050,100,0.3,,,,0.25,0.9
SPH+CPI,5,0.75,2.1555555555555554,1,1050,100,0.3,,,,0.25,0.9
SPH+CPI,6,0.7666666666666667,2.239130434782609,1,1050,100,0.3,,,,0.25,0.9
SPH+CPI,7,0.7866666666666666,2.360169491525424,1,1050,100,0.3,,,,0.25,0.9
SPH+CPI,8,0.7966666666666666,2.430962343096234,1,1050,100,0.3,,,,0.25,0.9
SPH+CPI,9,0.8133333333333334,2.5655737704918034,1,1050,100,0.3,,,,0.25,0.9
SPH+CPI,10,0.8166666666666667,2.595918367346939,1,1050,100,0.3,,,,0.25,0.9
SPH+CPI,1,0.31333333333333335,1.0,1,1050,100,0.3,,,,0.3,0.7
SPH+CPI,2,0.47,1.3333333333333333,1,1050,100,0.3,,,,0.3,0.7
SPH+CPI,3,0.5666666666666667,1.6176470588235294,1,1050,100,0.3,,,,0.3,0.7
SPH+CPI,4,0.6966666666666667,2.062200956937799,1,1050,100,0.3,,,,0.3,0.7
SPH+CPI,5,0.7533333333333333,2.2831858407079646,1,1050,100,0.3,,,,0.3,0.7
SPH+CPI,6,0.7733333333333333,2.3793103448275863,1,1050,100,0.3,,,,0.3,0.7
SPH+CPI,7,0.7833333333333333,2.4382978723404256,1,1050,100,0.3,,,,0.3,0.7
SPH+CPI,8,0.7966666666666666,2.5313807531380754,1,1050,100,0.3,,,,0.3,0.7
SPH+CPI,9,0.8133333333333334,2.6639344262295084,1,1050,100,0.3,,,,0.3,0.7
SPH+CPI,10,0.82,2.7235772357723578,1,1050,100,0.3,,,,0.3,0.7
SPH+CPI,1,0.31333333333333335,1.0,1,1050,100,0.3,,,,0.3,0.75
SPH+CPI,2,0.4766666666666667,1.3426573426573427,1,1050,100,0.3,,,,0.3,0.75
SPH+CPI,3,0.5766666666666667,1.630057803468208,1,1050,100,0.3,,,,0.3,0.75
SPH+CPI,4,0.69,2.0193236714975846,1,1050,100,0.3,,,,0.3,0.75
SPH+CPI,5,0.75,2.2577777777777777,1,1050,100,0.3,,,,0.3,0.75
SPH+CPI,6,0.7733333333333333,2.3706896551724137,1,1050,100,0.3,,,,0.3,0.75
SPH+CPI,7,0.7866666666666666,2.4491525423728815,1,1050,100,0.3,,,,0.3,0.75
SPH+CPI,8,0.8,2.5416666666666665,1,1050,100,0.3,,,,0.3,0.75
SPH+CPI,9,0.8166666666666667,2.673469387755102,1,1050,100,0.3,,,,0.3,0.75
SPH+CPI,10,0.8233333333333334,2.7327935222672064,1,1050,100,0.3,,,,0.3,0.75
SPH+CPI,1,0.2966666666666667,1.0,1,1050,100,0.3,,,,0.3,0.8
SPH+CPI,2,0.48333333333333334,1.3862068965517242,1,1050,100,0.3,,,,0.3,0.8
SPH+CPI,3,0.61,1.721311475409836,1,1050,100,0.3,,,,0.3,0.8
SPH+CPI,4,0.6833333333333333,1.9658536585365853,1,1050,100,0.3,,,,0.3,0.8
SPH+CPI,5,0.75,2.2355555555555555,1,1050,100,0.3,,,,0.3,0.8
SPH+CPI,6,0.77,2.3333333333333335,1,1050,100,0.3,,,,0.3,0.8
SPH+CPI,7,0.79,2.451476793248945,1,1050,100,0.3,,,,0.3,0.8
SPH+CPI,8,0.8,2.5208333333333335,1,1050,100,0.3,,,,0.3,0.8
SPH+CPI,9,0.8166666666666667,2.6530612244897958,1,1050,100,0.3,,,,0.3,0.8
SPH+CPI,10,0.8233333333333334,2.7125506072874495,1,1050,100,0.3,,,,0.3,0.8
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.3,,,,0.3,0.85
SPH+CPI,2,0.48333333333333334,1.3655172413793104,1,1050,100,0.3,,,,0.3,0.85
SPH+CPI,3,0.6033333333333334,1.6906077348066297,1,1050,100,0.3,,,,0.3,0.85
SPH+CPI,4,0.6833333333333333,1.9609756097560975,1,1050,100,0.3,,,,0.3,0.85
SPH+CPI,5,0.7433333333333333,2.2062780269058297,1,1050,100,0.3,,,,0.3,0.85
SPH+CPI,6,0.7633333333333333,2.3056768558951966,1,1050,100,0.3,,,,0.3,0.85
SPH+CPI,7,0.7833333333333333,2.425531914893617,1,1050,100,0.3,,,,0.3,0.85
SPH+CPI,8,0.7933333333333333,2.495798319327731,1,1050,100,0.3,,,,0.3,0.85
SPH+CPI,9,0.8133333333333334,2.6557377049180326,1,1050,100,0.3,,,,0.3,0.85
SPH+CPI,10,0.8233333333333334,2.7449392712550607,1,1050,100,0.3,,,,0.3,0.85
SPH+CPI,1,0.3333333333333333,1.0,1,1050,100,0.3,,,,0.3,0.9
SPH+CPI,2,0.5066666666666667,1.3421052631578947,1,1050,100,0.3,,,,0.3,0.9
SPH+CPI,3,0.6033333333333334,1.6077348066298343,1,1050,100,0.3,,,,0.3,0.9
SPH+CPI,4,0.6733333333333333,1.8564356435643565,1,1050,100,0.3,,,,0.3,0.9
SPH+CPI,5,0.74,2.1396396396396398,1,1050,100,0.3,,,,0.3,0.9
SPH+CPI,6,0.7566666666666667,2.2246696035242293,1,1050,100,0.3,,,,0.3,0.9
SPH+CPI,7,0.78,2.3675213675213675,1,1050,100,0.3,,,,0.3,0.9
SPH+CPI,8,0.7933333333333333,2.46218487394958,1,1050,100,0.3,,,,0.3,0.9
SPH+CPI,9,0.8133333333333334,2.622950819672131,1,1050,100,0.3,,,,0.3,0.9
SPH+CPI,10,0.8166666666666667,2.6530612244897958,1,1050,100,0.3,,,,0.3,0.9
