Method,R_e,A@e,RA@e,Run,max info loss,gini,p value
SPH+CPI,3,0.5466666666666666,1.7560975609756098,1,0.15,0.2,0.9
SPH+CPI,4,0.5966666666666667,1.9441340782122905,1,0.15,0.2,0.9
SPH+CPI,5,0.64,2.1510416666666665,1,0.15,0.2,0.9
SPH+CPI,6,0.6633333333333333,2.28643216080402,1,0.15,0.2,0.9
SPH+CPI,7,0.72,2.6574074074074074,1,0.15,0.2,0.9
SPH+CPI,8,0.7466666666666667,2.8482142857142856,1,0.15,0.2,0.9
SPH+CPI,9,0.77,3.034632034632035,1,0.15,0.2,0.9
SPH+CPI,10,0.7833333333333333,3.1531914893617023,1,0.15,0.2,0.9
SPH+CPI,1,0.27666666666666667,1.0,1,0.15,0.25,0.7
SPH+CPI,2,0.4033333333333333,1.3140495867768596,1,0.15,0.25,0.7
SPH+CPI,3,0.55,1.7636363636363637,1,0.15,0.25,0.7
SPH+CPI,4,0.64,2.078125,1,0.15,0.25,0.7
SPH+CPI,5,0.6966666666666667,2.3157894736842106,1,0.15,0.25,0.7
SPH+CPI,6,0.7133333333333334,2.4018691588785046,1,0.15,0.25,0.7
SPH+CPI,7,0.74,2.5675675675675675,1,0.15,0.25,0.7
SPH+CPI,8,0.7566666666666667,2.6872246696035242,1,0.15,0.25,0.7
SPH+CPI,9,0.77,2.7965367965367967,1,0.15,0.25,0.7
SPH+CPI,10,0.7866666666666666,2.9491525423728815,1,0.15,0.25,0.7
SPH+CPI,1,0.3233333333333333,1.0,1,0.15,0.25,0.75
SPH+CPI,2,0.44,1.2651515151515151,1,0.15,0.25,0.75
SPH+CPI,3,0.5366666666666666,1.5776397515527951,1,0.15,0.25,0.75
SPH+CPI,4,0.6233333333333333,1.914438502673797,1,0.15,0.25,0.75
SPH+CPI,5,0.7,2.2523809523809524,1,0.15,0.25,0.75
SPH+CPI,6,0.7233333333333334,2.3732718894009217,1,0.15,0.25,0.75
SPH+CPI,7,0.7366666666666667,2.4570135746606336,1,0.15,0.25,0.75
SPH+CPI,8,0.7466666666666667,2.53125,1,0.15,0.25,0.75
SPH+CPI,9,0.7733333333333333,2.7543103448275863,1,0.15,0.25,0.75
SPH+CPI,10,0.79,2.9071729957805905,1,0.15,0.25,0.75
SPH+CPI,1,0.30333333333333334,1.0,1,0.15,0.25,0.8
SPH+CPI,2,0.4266666666666667,1.2890625,1,0.15,0.25,0.8
SPH+CPI,3,0.5233333333333333,1.605095541401274,1,0.15,0.25,0.8
SPH+CPI,4,0.5933333333333334,1.8876404494382022,1,0.15,0.25,0.8
SPH+CPI,5,0.6766666666666666,2.270935960591133,1,0.15,0.25,0.8
SPH+CPI,6,0.6933333333333334,2.360576923076923,1,0.15,0.25,0.8
SPH+CPI,7,0.7166666666666667,2.511627906976744,1,0.15,0.25,0.8
SPH+CPI,8,0.7433333333333333,2.708520179372197,1,0.15,0.25,0.8
SPH+CPI,9,0.76,2.8464912280701755,1,0.15,0.25,0.8
SPH+CPI,10,0.78,3.02991452991453,1,0.15,0.25,0.8
SPH+CPI,1,0.31333333333333335,1.0,1,0.15,0.25,0.85
SPH+CPI,2,0.4533333333333333,1.3088235294117647,1,0.15,0.25,0.85
SPH+CPI,3,0.58,1.6781609195402298,1,0.15,0.25,0.85
SPH+CPI,4,0.6433333333333333,1.9067357512953367,1,0.15,0.25,0.85
SPH+CPI,5,0.6966666666666667,2.1435406698564594,1,0.15,0.25,0.85
SPH+CPI,6,0.7033333333333334,2.1800947867298577,1,0.15,0.25,0.85
SPH+CPI,7,0.7133333333333334,2.2476635514018692,1,0.15,0.25,0.85
SPH+CPI,8,0.74,2.454954954954955,1,0.15,0.25,0.85
SPH+CPI,9,0.76,2.6271929824561404,1,0.15,0.25,0.85
SPH+CPI,10,0.77,2.722943722943723,1,0.15,0.25,0.85
SPH+CPI,1,0.27666666666666667,1.0,1,0.15,0.25,0.9
SPH+CPI,2,0.41,1.3252032520325203,1,0.15,0.25,0.9
SPH+CPI,3,0.5466666666666666,1.7439024390243902,1,0.15,0.25,0.9
SPH+CPI,4,0.6,1.9444444444444444,1,0.15,0.25,0.9
SPH+CPI,5,0.6466666666666666,2.1649484536082473,1,0.15,0.25,0.9
SPH+CPI,6,0.6666666666666666,2.28,1,0.15,0.25,0.9
SPH+CPI,7,0.72,2.6296296296296298,1,0.15,0.25,0.9
SPH+CPI,8,0.7466666666666667,2.8214285714285716,1,0.15,0.25,0.9
SPH+CPI,9,0.77,3.0086580086580086,1,0.15,0.25,0.9
SPH+CPI,10,0.7833333333333333,3.127659574468085,1,0.15,0.25,0.9
SPH+CPI,1,0.2833333333333333,1.0,1,0.15,0.3,0.7
SPH+CPI,2,0.4066666666666667,1.3032786885245902,1,0.15,0.3,0.7
SPH+CPI,3,0.55,1.7454545454545454,1,0.15,0.3,0.7
